vehicle_id,customer_id,brand,model,year,plate
1663,3469,Suzuki,Swift,2024,PBYR-59
1664,4657,Kia,Rio,2025,FTBD-58
1665,430,Chevrolet,Tracker,2023,VXGW-98
1666,308,Hyundai,Tucson,2016,BBDW-60
1667,1109,Nissan,Sentra,2021,RP-0016
1668,3726,Hyundai,Accent,2012,PDDP-51
1669,3998,Nissan,Versa,2018,HBGH-65
1670,1750,Suzuki,Baleno,2025,YX-6332
1671,4998,Kia,Sportage,2021,PTVR-65
1672,585,Chevrolet,Spark,2025,WP-4328
1673,120,Toyota,Corolla,2025,HWPC-43
1674,4649,Mazda,CX-5,2013,PT-3165
1675,4559,Hyundai,Tucson,2024,KJHC-92
1676,4728,Toyota,Corolla,2021,ZW-3378
1677,892,Toyota,RAV4,2012,YJGY-89
1678,4449,Toyota,RAV4,2019,WH-7676
1679,4602,Kia,Sportage,2017,CSZW-19
1680,3583,Suzuki,Swift,2014,GJHB-90
1681,4731,Mazda,Mazda3,2016,DDKG-18
1682,2833,Chevrolet,Spark,2014,GFGC-20
1683,4281,Suzuki,Swift,2019,ZGLH-95
1684,3003,Mazda,CX-5,2025,AJ-5236
1685,666,Kia,Sportage,2024,GBFG-07
1686,4920,Nissan,Versa,2017,YRSY-66
1687,3024,Hyundai,Accent,2012,LW-6451
1688,3437,Nissan,Versa,2019,ZHFW-73
1689,1067,Mazda,Mazda3,2015,JI-7502
1690,4213,Nissan,Versa,2023,SPHZ-54
1691,2559,Kia,Sportage,2022,XLHJ-05
1692,2911,Suzuki,Swift,2021,YCWH-05
1693,191,Nissan,Versa,2023,RP-5797
1694,1879,Suzuki,Baleno,2016,Z-9312
1695,3231,Nissan,Sentra,2013,TDKC-51
1696,1610,Kia,Sportage,2021,YVGL-49
1697,4549,Hyundai,Tucson,2023,ZJZD-54
1698,3725,Suzuki,Baleno,2022,VTGZ-55
1699,3650,Mazda,Mazda3,2023,PR-322
1700,4689,Suzuki,Baleno,2021,FZLV-24
1701,442,Toyota,Yaris,2018,PKCY-88
1702,4759,Hyundai,Accent,2020,SGTH-29
1703,4514,Suzuki,Baleno,2013,CZZY-32
1704,4564,Kia,Sportage,2015,GXRL-23
1705,2965,Toyota,Yaris,2012,LW-4095
1706,471,Nissan,Sentra,2025,PKKH-39
1707,1972,Kia,Rio,2025,YTCW-84
1708,2724,Suzuki,Baleno,2019,XS-2570
1709,219,Mazda,Mazda3,2012,RP-7180
1710,4132,Chevrolet,Spark,2025,RP-3136
1711,4120,Nissan,Versa,2020,PR-156
1712,26,Mazda,CX-5,2015,LKVF-36
1713,1107,Mazda,Mazda3,2020,HLBF-57
1714,1722,Kia,Rio,2017,XXFR-65
1715,321,Kia,Rio,2016,Z-2704
1716,2042,Toyota,RAV4,2022,KW-5118
1717,1563,Toyota,Corolla,2014,KSXF-55
1718,2803,Hyundai,Accent,2019,LSLH-17
1719,4663,Mazda,CX-5,2017,HHJL-46
1720,2456,Toyota,Yaris,2017,FXBP-37
1721,2779,Mazda,Mazda3,2014,YWLG-32
1722,4225,Toyota,Corolla,2023,CC-1198
1723,132,Hyundai,Accent,2018,CZXG-59
1724,3025,Toyota,Yaris,2025,XVRB-55
1725,2665,Suzuki,Baleno,2013,FS-1460
1726,2464,Nissan,Versa,2013,HPBK-25
1727,1079,Kia,Sportage,2012,FXDD-91
1728,1950,Toyota,Corolla,2012,Z-9887
1729,1531,Mazda,CX-5,2025,JRXP-64
1730,541,Mazda,CX-5,2019,ZPWH-81
1731,1022,Chevrolet,Tracker,2023,VFRT-33
1732,232,Chevrolet,Tracker,2024,PR-984
1733,1142,Nissan,Versa,2024,CHCD-24
1734,1069,Nissan,Versa,2013,RP-4546
1735,3244,Mazda,Mazda3,2023,ZGTZ-11
1736,2603,Kia,Rio,2024,CVGT-41
1737,4459,Chevrolet,Spark,2016,CDZW-10
1738,1048,Hyundai,Tucson,2023,HPGB-66
1739,1712,Nissan,Versa,2012,RZ-2658
1740,4043,Toyota,RAV4,2021,RC-0098
1741,370,Suzuki,Baleno,2023,FFXG-90
1742,1978,Chevrolet,Tracker,2025,VTCX-73
1743,4719,Mazda,CX-5,2018,LLSJ-26
1744,1801,Toyota,Corolla,2014,FT-1839
1745,879,Nissan,Sentra,2021,SSVP-17
1746,2713,Hyundai,Tucson,2021,AX-9265
1747,4372,Mazda,Mazda3,2019,RDSH-52
1748,3622,Mazda,Mazda3,2013,RP-4769
1749,4523,Hyundai,Tucson,2016,DPSV-14
1750,2302,Hyundai,Accent,2025,FDVJ-84
1751,282,Kia,Sportage,2015,GJ-3343
1752,597,Kia,Rio,2018,KDXC-17
1753,1141,Hyundai,Accent,2016,BSKD-73
1754,142,Kia,Rio,2019,KPRD-54
1755,3871,Hyundai,Tucson,2018,PTZL-00
1756,1951,Mazda,CX-5,2019,GLDL-06
1757,1162,Kia,Rio,2018,GY-8996
1758,4007,Nissan,Versa,2019,KA-3797
1759,3606,Kia,Sportage,2015,PX-9356
1760,3753,Toyota,Yaris,2013,KKCT-33
1761,719,Kia,Sportage,2022,RHVY-76
1762,1398,Kia,Sportage,2020,KX-3850
1763,1925,Hyundai,Accent,2013,JTXP-83
1764,3845,Chevrolet,Spark,2024,Z-3886
1765,4457,Kia,Sportage,2025,GBTB-15
1766,3674,Suzuki,Baleno,2021,PZKS-55
1767,291,Toyota,Yaris,2019,VYGS-62
1768,3211,Mazda,CX-5,2022,XTDG-79
1769,4902,Chevrolet,Spark,2016,AG-3346
1770,1530,Chevrolet,Spark,2025,TWVJ-01
1771,4887,Nissan,Versa,2013,LPGD-12
1772,186,Suzuki,Baleno,2016,DFTH-81
1773,3726,Kia,Rio,2023,KKHZ-01
1774,4447,Suzuki,Baleno,2013,PJWJ-24
1775,342,Toyota,Corolla,2017,SHGS-20
1776,2597,Mazda,CX-5,2020,TSXZ-10
1777,64,Hyundai,Accent,2022,GFSP-72
1778,4054,Chevrolet,Spark,2023,JCGT-51
1779,2198,Hyundai,Tucson,2018,STFW-65
1780,2261,Nissan,Sentra,2020,KFCG-21
1781,4026,Chevrolet,Tracker,2016,TFWL-64
1782,2600,Mazda,Mazda3,2024,JWDH-66
1783,419,Nissan,Sentra,2022,GFCZ-03
1784,1859,Hyundai,Tucson,2012,WDZP-70
1785,1604,Nissan,Versa,2017,THFT-74
1786,3912,Hyundai,Accent,2025,JV-3744
1787,2716,Suzuki,Swift,2019,JKHX-07
1788,363,Hyundai,Accent,2013,FLKZ-01
1789,2240,Chevrolet,Spark,2019,GV-8722
1790,3603,Suzuki,Baleno,2022,WYKX-71
1791,4454,Toyota,RAV4,2014,FH-7080
1792,1825,Toyota,RAV4,2019,RSHF-86
1793,2255,Kia,Sportage,2016,FWPK-28
1794,3025,Suzuki,Baleno,2013,LHJH-88
1795,1031,Kia,Sportage,2018,PR-889
1796,89,Hyundai,Tucson,2020,DDPV-72
1797,1003,Chevrolet,Spark,2017,PR-948
1798,3041,Nissan,Versa,2017,CHRD-44
1799,2960,Nissan,Sentra,2017,KXBC-46
1800,2466,Suzuki,Baleno,2015,LSZH-21
1801,3931,Toyota,RAV4,2015,GLRL-09
1802,139,Nissan,Versa,2023,HHVJ-26
1803,3076,Toyota,Yaris,2021,XKHT-58
1804,1838,Kia,Rio,2013,ZD-6894
1805,954,Suzuki,Baleno,2024,HDYG-17
1806,3723,Nissan,Versa,2012,XWVT-75
1807,1038,Chevrolet,Spark,2025,BX-7694
1808,679,Toyota,Yaris,2022,TT-0776
1809,3302,Mazda,CX-5,2023,JSDK-12
1810,162,Suzuki,Swift,2021,VWVG-77
1811,2953,Suzuki,Swift,2025,CWYV-08
1812,1500,Kia,Rio,2021,SLXP-42
1813,2471,Suzuki,Swift,2022,SVLS-44
1814,2582,Hyundai,Accent,2022,JBCT-62
1815,523,Nissan,Sentra,2021,XJKD-97
1816,2241,Mazda,Mazda3,2025,TRVY-21
1817,763,Chevrolet,Tracker,2014,XFBZ-38
1818,4750,Chevrolet,Tracker,2018,VTGL-98
1819,2874,Mazda,CX-5,2019,AH-9633
1820,170,Nissan,Versa,2016,JC-0585
1821,2312,Hyundai,Tucson,2023,YYDS-01
1822,4406,Kia,Rio,2025,LHFW-45
1823,750,Nissan,Sentra,2021,RL-4093
1824,3027,Chevrolet,Spark,2014,CJPK-82
1825,1719,Hyundai,Tucson,2019,GV-0620
1826,1718,Toyota,RAV4,2025,XW-5387
1827,2620,Toyota,RAV4,2019,BYJY-14
1828,2649,Chevrolet,Tracker,2014,RP-4278
1829,2695,Toyota,Corolla,2017,ZDJP-21
1830,4541,Kia,Sportage,2016,PC-8549
1831,4913,Nissan,Versa,2021,JHZV-22
1832,37,Mazda,CX-5,2016,TRRZ-73
1833,3507,Toyota,RAV4,2013,YLGP-88
1834,1255,Mazda,CX-5,2024,GHZW-05
1835,2523,Suzuki,Baleno,2024,XFLR-49
1836,1027,Nissan,Sentra,2022,CTVZ-54
1837,4423,Mazda,CX-5,2023,CGLR-85
1838,3851,Nissan,Versa,2019,HFDZ-32
1839,1974,Toyota,RAV4,2017,BCRV-12
1840,817,Chevrolet,Tracker,2012,XLXD-87
1841,1972,Nissan,Sentra,2013,SL-8559
1842,722,Chevrolet,Spark,2019,HYRW-45
1843,1907,Nissan,Sentra,2022,XJVX-17
1844,1701,Suzuki,Swift,2022,PR-199
1845,102,Nissan,Versa,2024,VL-5321
1846,2483,Chevrolet,Spark,2014,SZZP-21
1847,2827,Mazda,CX-5,2016,PSWT-01
1848,4432,Mazda,CX-5,2013,DFXG-94
1849,3861,Chevrolet,Spark,2014,TVHH-46
1850,3953,Nissan,Versa,2018,RP-8175
1851,3127,Kia,Rio,2022,GC-0046
1852,4375,Nissan,Versa,2012,FFBD-16
1853,3167,Kia,Sportage,2021,JDHY-96
1854,4821,Chevrolet,Spark,2018,VWFX-08
1855,3954,Nissan,Versa,2012,LFDX-44
1856,2936,Toyota,Corolla,2017,SVFZ-92
1857,3986,Chevrolet,Spark,2016,TSBV-35
1858,560,Toyota,RAV4,2013,PGZL-77
1859,4154,Toyota,Corolla,2012,CPJS-77
1860,2124,Chevrolet,Spark,2016,LRXD-91
1861,3871,Hyundai,Accent,2022,CTCR-86
1862,630,Toyota,Yaris,2021,TLLL-92
1863,2586,Kia,Sportage,2021,CC-6714
1864,51,Chevrolet,Tracker,2020,VGHG-99
1865,3182,Nissan,Sentra,2014,LXWG-24
1866,2492,Kia,Sportage,2016,BSHB-04
1867,378,Kia,Rio,2023,GK-5548
1868,3876,Chevrolet,Spark,2015,DRPD-02
1869,796,Toyota,RAV4,2012,KRXY-62
1870,3165,Chevrolet,Spark,2016,XK-2445
1871,404,Hyundai,Accent,2017,LCZX-91
1872,1342,Toyota,RAV4,2013,PYWZ-58
1873,4522,Hyundai,Tucson,2016,LZBX-25
1874,843,Kia,Sportage,2020,SZ-1532
1875,3946,Suzuki,Baleno,2023,KRZS-84
1876,3759,Suzuki,Baleno,2019,LRBH-64
1877,3717,Mazda,CX-5,2020,GJWR-96
1878,2971,Chevrolet,Spark,2018,PYBT-31
1879,3435,Toyota,RAV4,2023,FPWP-12
1880,1058,Toyota,RAV4,2012,PR-134
1881,1048,Kia,Sportage,2012,ZJYT-88
1882,3947,Suzuki,Swift,2019,RP-9283
1883,568,Toyota,Yaris,2013,Z-9902
1884,3298,Mazda,CX-5,2021,DZ-7855
1885,844,Chevrolet,Spark,2015,HD-1806
1886,2725,Kia,Rio,2019,VTVK-81
1887,1852,Mazda,CX-5,2023,PJZB-39
1888,726,Hyundai,Accent,2025,HLGG-18
1889,412,Mazda,CX-5,2013,WWBZ-57
1890,3345,Suzuki,Swift,2016,RP-6492
1891,2615,Chevrolet,Spark,2021,AZ-2320
1892,121,Chevrolet,Tracker,2022,WZFT-97
1893,1973,Mazda,CX-5,2019,DJPL-31
1894,1693,Mazda,CX-5,2021,XPZH-32
1895,1908,Toyota,RAV4,2024,WVWV-64
1896,1908,Hyundai,Accent,2017,CD-9587
1897,3582,Nissan,Sentra,2021,RP-4083
1898,3182,Chevrolet,Spark,2025,VRZY-84
1899,2224,Kia,Sportage,2016,SA-1014
1900,1125,Nissan,Sentra,2021,RLGC-55
1901,2355,Kia,Sportage,2021,XJTS-23
1902,3613,Mazda,Mazda3,2013,Z-6687
1903,2406,Kia,Sportage,2019,FFBP-80
1904,4087,Toyota,RAV4,2023,SKSL-26
1905,2950,Chevrolet,Spark,2023,RBBT-78
1906,2154,Toyota,RAV4,2014,AC-3743
1907,4904,Toyota,Yaris,2014,ZXBP-71
1908,2400,Nissan,Sentra,2020,PR-827
1909,1766,Hyundai,Tucson,2015,PR-588
1910,134,Hyundai,Tucson,2014,YYHL-36
1911,2233,Suzuki,Baleno,2019,XGVK-67
1912,407,Chevrolet,Tracker,2012,RJFR-98
1913,3880,Mazda,CX-5,2014,XB-3964
1914,3799,Hyundai,Tucson,2025,DRFF-66
1915,4322,Suzuki,Swift,2023,VDSR-70
1916,3877,Mazda,CX-5,2018,FZLT-68
1917,999,Kia,Sportage,2024,DKBG-22
1918,2404,Suzuki,Baleno,2023,TK-0288
1919,2042,Kia,Sportage,2025,GGTJ-91
1920,2468,Mazda,Mazda3,2023,TLFS-48
1921,226,Toyota,RAV4,2020,FSLC-65
1922,4731,Hyundai,Tucson,2022,HJ-9977
1923,1193,Nissan,Sentra,2023,RBSH-49
1924,4793,Toyota,RAV4,2022,CSYZ-01
1925,950,Toyota,Corolla,2023,PR-548
1926,4369,Nissan,Versa,2013,Z-5302
1927,2138,Suzuki,Baleno,2024,GVJS-00
1928,3316,Kia,Rio,2025,RP-0109
1929,1972,Mazda,Mazda3,2015,ZPLY-75
1930,2180,Hyundai,Accent,2015,WC-7543
1931,2155,Kia,Sportage,2024,GSLY-49
1932,4678,Hyundai,Tucson,2023,TZKZ-98
1933,4463,Chevrolet,Tracker,2018,RP-9073
1934,2904,Hyundai,Tucson,2025,HYLB-90
1935,3399,Kia,Sportage,2024,DRSB-23
1936,2446,Suzuki,Baleno,2012,VLTS-35
1937,1565,Kia,Rio,2022,ZVSB-94
1938,1419,Toyota,RAV4,2025,YZ-7346
1939,4949,Toyota,Yaris,2020,CR-4648
1940,1380,Mazda,Mazda3,2019,KHJH-78
1941,3282,Kia,Sportage,2021,JBZY-46
1942,4412,Nissan,Versa,2025,HLYB-76
1943,805,Toyota,RAV4,2016,LSXK-79
1944,1174,Mazda,CX-5,2013,CJPY-57
1945,1576,Chevrolet,Tracker,2023,RXRK-35
1946,1419,Kia,Sportage,2024,FL-4162
1947,3000,Suzuki,Swift,2024,SPSZ-35
1948,4249,Hyundai,Tucson,2017,LTHJ-64
1949,1788,Kia,Sportage,2021,KVBF-89
1950,2791,Suzuki,Baleno,2014,PZ-3513
1951,4220,Nissan,Sentra,2019,HH-8122
1952,610,Hyundai,Tucson,2012,PHDX-54
1953,4308,Mazda,CX-5,2014,HGSY-54
1954,1575,Chevrolet,Tracker,2022,PVFJ-47
1955,2897,Chevrolet,Tracker,2023,DWTX-25
1956,524,Nissan,Versa,2025,HK-3036
1957,1244,Chevrolet,Tracker,2015,GZCY-65
1958,635,Suzuki,Baleno,2023,YTVY-94
1959,3678,Hyundai,Tucson,2023,Z-4264
1960,1432,Hyundai,Tucson,2020,VYRZ-20
1961,197,Toyota,RAV4,2019,RGPT-70
1962,429,Chevrolet,Spark,2025,VYLD-87
1963,1541,Nissan,Versa,2015,WZTH-76
1964,1294,Nissan,Versa,2014,TDTB-50
1965,3548,Suzuki,Swift,2012,RP-9440
1966,2293,Nissan,Versa,2013,XTWX-82
1967,743,Toyota,Corolla,2021,CV-9081
1968,4716,Hyundai,Tucson,2012,RBXP-74
1969,949,Kia,Rio,2016,ZCBG-19
1970,1223,Nissan,Versa,2016,Z-9819
1971,3084,Toyota,Yaris,2025,Z-1730
1972,382,Nissan,Versa,2014,KJBB-10
1973,3616,Nissan,Versa,2024,FC-1658
1974,524,Toyota,Corolla,2024,GDCV-56
1975,2239,Mazda,Mazda3,2016,RP-2453
1976,3031,Mazda,Mazda3,2014,BVBH-33
1977,2545,Toyota,Yaris,2025,GH-1244
1978,3593,Kia,Rio,2024,RVYZ-05
1979,1214,Suzuki,Swift,2014,JLSL-47
1980,2592,Suzuki,Swift,2019,FYDL-40
1981,375,Hyundai,Tucson,2025,FSZJ-94
1982,496,Chevrolet,Tracker,2023,RBTX-89
1983,1313,Kia,Sportage,2021,FBFV-65
1984,3209,Toyota,Yaris,2013,JF-8196
1985,2594,Hyundai,Accent,2016,JC-6568
1986,1861,Kia,Sportage,2017,SKRT-94
1987,3352,Hyundai,Accent,2012,YWBL-55
1988,3983,Kia,Rio,2016,HWKL-50
1989,2334,Toyota,RAV4,2019,XH-1606
1990,1335,Kia,Rio,2020,FG-1128
1991,3417,Chevrolet,Tracker,2022,TA-0379
1992,2738,Nissan,Versa,2024,HHZC-88
1993,3319,Nissan,Versa,2023,ZBYL-75
1994,1571,Nissan,Versa,2024,YXFK-72
1995,3801,Chevrolet,Tracker,2012,YW-7315
1996,4346,Hyundai,Accent,2013,LV-4072
1997,4160,Suzuki,Baleno,2022,KI-7901
1998,2627,Suzuki,Baleno,2024,FJFZ-92
1999,4723,Suzuki,Baleno,2022,LDYS-85
2000,3786,Mazda,Mazda3,2013,YTWD-52
2001,1751,Hyundai,Tucson,2021,SGLZ-17
2002,4802,Chevrolet,Tracker,2022,PR-063
2003,183,Mazda,CX-5,2017,JYDC-93
2004,4934,Suzuki,Baleno,2017,RP-8597
2005,3485,Chevrolet,Tracker,2024,BLXH-08
2006,617,Toyota,RAV4,2018,PCLT-58
2007,3756,Hyundai,Accent,2021,CKJP-33
2008,582,Toyota,RAV4,2023,VYLG-86
2009,4746,Kia,Rio,2023,FRDV-49
2010,3055,Hyundai,Accent,2016,SRZY-05
2011,3655,Chevrolet,Spark,2016,DKGK-40
2012,3979,Mazda,CX-5,2022,KVZY-91
2013,3775,Nissan,Versa,2023,LW-9227
2014,2188,Toyota,RAV4,2015,CWCD-41
2015,4759,Hyundai,Accent,2012,TVTZ-23
2016,1029,Kia,Rio,2017,ZPRX-98
2017,2018,Kia,Sportage,2019,PR-067
2018,3799,Mazda,CX-5,2016,LYTJ-50
2019,2292,Kia,Sportage,2024,Z-3903
2020,2923,Suzuki,Swift,2012,PK-9230
2021,2119,Suzuki,Swift,2014,CD-8850
2022,4561,Suzuki,Swift,2020,LZCT-07
2023,1056,Hyundai,Tucson,2021,TSGV-52
2024,1519,Suzuki,Baleno,2022,GWWS-41
2025,1342,Suzuki,Swift,2016,FG-7545
2026,2932,Mazda,CX-5,2021,VTXF-38
2027,1661,Mazda,Mazda3,2023,GHWZ-94
2028,2079,Toyota,RAV4,2013,VZ-8633
2029,363,Nissan,Versa,2023,VCPP-42
2030,4255,Mazda,Mazda3,2023,CWLD-19
2031,3885,Nissan,Sentra,2019,YLSX-89
2032,3989,Mazda,Mazda3,2016,WVSV-28
2033,68,Chevrolet,Tracker,2018,CWBX-86
2034,4762,Kia,Rio,2024,CGCD-72
2035,2769,Chevrolet,Tracker,2024,PR-9089
2036,2803,Kia,Sportage,2025,FCWX-03
2037,3686,Suzuki,Baleno,2025,CBSX-68
2038,4223,Toyota,Corolla,2021,KWLZ-69
2039,101,Kia,Sportage,2021,PYRW-64
2040,2034,Mazda,CX-5,2019,DK-9306
2041,237,Nissan,Sentra,2015,Z-7571
2042,1662,Toyota,Yaris,2024,DF-0514
2043,912,Toyota,RAV4,2013,CYRH-06
2044,3024,Suzuki,Swift,2013,TTBC-58
2045,4203,Kia,Sportage,2025,PXPS-49
2046,4283,Kia,Sportage,2018,DFLV-87
2047,1824,Toyota,Yaris,2020,TYHG-56
2048,4340,Chevrolet,Spark,2023,FWRV-89
2049,4466,Hyundai,Tucson,2024,RPLJ-18
2050,4701,Mazda,CX-5,2025,GZCJ-61
2051,490,Suzuki,Baleno,2021,RRXV-44
2052,3537,Nissan,Versa,2023,HWYW-75
2053,4834,Suzuki,Baleno,2012,CXWD-58
2054,3458,Mazda,CX-5,2019,CVFS-40
2055,4608,Hyundai,Accent,2025,BHJK-03
2056,4184,Nissan,Sentra,2012,TB-0961
2057,4260,Nissan,Sentra,2018,SBWJ-44
2058,973,Mazda,Mazda3,2021,CCKS-53
2059,1516,Toyota,Corolla,2020,ZT-3392
2060,991,Mazda,Mazda3,2020,FA-8231
2061,3911,Mazda,Mazda3,2018,DTYK-40
2062,3838,Kia,Rio,2017,JY-8106
2063,1610,Suzuki,Baleno,2017,LY-6798
2064,2177,Toyota,Corolla,2020,KXKH-43
2065,2266,Chevrolet,Spark,2014,VXRB-46
2066,4652,Chevrolet,Spark,2014,FJYY-36
2067,1942,Chevrolet,Spark,2016,PT-5431
2068,391,Hyundai,Tucson,2024,HPBW-07
2069,3367,Kia,Rio,2012,ZDPS-73
2070,4387,Suzuki,Swift,2015,WGDL-18
2071,2303,Mazda,Mazda3,2018,ZYGR-36
2072,4254,Chevrolet,Tracker,2020,CCZH-37
2073,2791,Hyundai,Tucson,2016,ZCBF-52
2074,1851,Hyundai,Accent,2021,SZPK-51
2075,4913,Kia,Rio,2012,HWWD-55
2076,2030,Suzuki,Swift,2025,BJTJ-33
2077,184,Mazda,CX-5,2022,HHBD-32
2078,3023,Kia,Rio,2024,CCXJ-09
2079,1803,Toyota,RAV4,2023,TCDH-29
2080,139,Chevrolet,Spark,2016,LJBH-38
2081,2926,Nissan,Sentra,2022,BK-2444
2082,4052,Kia,Sportage,2025,PR-624
2083,3984,Toyota,Corolla,2015,HR-8242
2084,3633,Hyundai,Accent,2014,VG-8719
2085,2484,Toyota,RAV4,2024,YDTJ-08
2086,568,Suzuki,Swift,2012,JJ-5267
2087,1175,Kia,Sportage,2022,RHVJ-48
2088,1915,Chevrolet,Spark,2014,RCYS-98
2089,2728,Suzuki,Swift,2020,CFLV-58
2090,1546,Mazda,CX-5,2015,YKDV-61
2091,1597,Kia,Sportage,2016,WTDK-67
2092,2540,Toyota,Corolla,2019,GVFK-68
2093,4743,Hyundai,Tucson,2014,FYPV-89
2094,3808,Mazda,CX-5,2019,BLGX-04
2095,2883,Kia,Rio,2017,YP-6966
2096,1833,Chevrolet,Tracker,2013,GRVZ-84
2097,2181,Kia,Sportage,2012,VY-4878
2098,746,Nissan,Sentra,2021,GH-5023
2099,340,Mazda,CX-5,2022,RLSR-61
2100,3049,Chevrolet,Spark,2018,KK-0733
2101,3848,Toyota,RAV4,2025,WCJD-01
2102,946,Nissan,Sentra,2014,AC-7675
2103,2797,Chevrolet,Tracker,2022,GW-2057
2104,1119,Toyota,RAV4,2017,GTHD-72
2105,2890,Kia,Sportage,2013,LTXC-13
2106,613,Hyundai,Accent,2025,RP-6236
2107,449,Nissan,Sentra,2019,WZJP-41
2108,3276,Mazda,Mazda3,2020,YSHW-95
2109,1438,Hyundai,Tucson,2025,FHWG-91
2110,2923,Toyota,Corolla,2024,RP-8482
2111,2020,Toyota,RAV4,2016,RP-2450
2112,3424,Mazda,Mazda3,2018,LI-7560
2113,1315,Toyota,Yaris,2014,CD-7533
2114,413,Suzuki,Swift,2016,RP-3000
2115,3445,Mazda,CX-5,2023,HJ-0967
2116,61,Mazda,CX-5,2015,Z-2394
2117,3255,Kia,Sportage,2022,GRLB-35
2118,2482,Toyota,Yaris,2014,GHFB-80
2119,1077,Suzuki,Swift,2015,PVSG-28
2120,3546,Nissan,Versa,2022,KXLD-69
2121,691,Chevrolet,Tracker,2024,WX-4818
2122,4941,Kia,Sportage,2023,HKWT-42
2123,4140,Chevrolet,Spark,2017,VXLK-00
2124,1086,Nissan,Versa,2023,DW-0256
2125,493,Suzuki,Baleno,2015,CH-5769
2126,4801,Mazda,CX-5,2022,BF-3418
2127,2614,Mazda,CX-5,2020,CKVK-16
2128,2231,Toyota,RAV4,2018,GJVV-97
2129,4034,Nissan,Sentra,2013,WHSD-48
2130,4167,Mazda,CX-5,2013,SYBZ-59
2131,2511,Toyota,Yaris,2016,YLFF-13
2132,3024,Hyundai,Tucson,2025,VWTY-47
2133,1448,Toyota,RAV4,2024,RDRJ-91
2134,1945,Toyota,Yaris,2013,WYZH-36
2135,1046,Kia,Rio,2019,CC-8908
2136,1406,Toyota,Corolla,2016,KJYJ-37
2137,3032,Mazda,CX-5,2025,CJBS-17
2138,1200,Nissan,Versa,2015,GRVR-26
2139,1410,Hyundai,Accent,2019,TVHK-98
2140,2304,Toyota,RAV4,2020,CG-3406
2141,696,Nissan,Sentra,2013,CT-2372
2142,266,Hyundai,Tucson,2017,XPSS-77
2143,2583,Chevrolet,Tracker,2024,WXVP-93
2144,4658,Chevrolet,Spark,2020,LTPH-95
2145,3941,Nissan,Versa,2020,CTPW-83
2146,2902,Toyota,Corolla,2024,DGGG-48
2147,2285,Mazda,Mazda3,2024,FLHP-15
2148,1153,Kia,Rio,2016,LL-9170
2149,3391,Hyundai,Tucson,2013,XYDR-25
2150,796,Chevrolet,Tracker,2021,HGTZ-14
2151,144,Kia,Sportage,2023,WH-3156
2152,1225,Kia,Sportage,2016,WJPF-48
2153,2339,Kia,Sportage,2023,FY-1964
2154,1298,Mazda,Mazda3,2021,DS-5740
2155,512,Hyundai,Tucson,2012,ZLFL-88
2156,4499,Mazda,CX-5,2012,RYDX-89
2157,3343,Kia,Sportage,2025,LYJT-42
2158,778,Hyundai,Tucson,2016,PTTY-58
2159,2348,Nissan,Versa,2013,RP-9943
2160,4964,Toyota,RAV4,2018,PHPH-75
2161,1754,Hyundai,Tucson,2019,RDHY-44
2162,508,Toyota,RAV4,2019,VY-2338
2163,2772,Toyota,RAV4,2022,FG-2130
2164,3648,Suzuki,Swift,2016,KK-3231
2165,1970,Toyota,RAV4,2018,TDXH-37
2166,1714,Chevrolet,Tracker,2013,RY-9627
2167,1199,Mazda,CX-5,2025,PWXR-72
2168,4136,Chevrolet,Tracker,2012,TGGK-38
2169,87,Kia,Sportage,2018,DTTV-17
2170,1236,Nissan,Versa,2017,PZYD-03
2171,2751,Hyundai,Accent,2023,LR-6494
2172,4303,Mazda,CX-5,2023,PTZS-80
2173,4155,Suzuki,Swift,2015,GTCC-78
2174,2354,Nissan,Sentra,2019,VT-5526
2175,3659,Kia,Rio,2017,GJHV-51
2176,1679,Nissan,Sentra,2012,DYLW-01
2177,3730,Chevrolet,Spark,2015,KVGK-70
2178,4089,Suzuki,Swift,2018,GYJH-81
2179,10,Suzuki,Baleno,2022,RD-2957
2180,3992,Toyota,Corolla,2019,TF-5451
2181,937,Chevrolet,Tracker,2012,VPPL-80
2182,3711,Hyundai,Tucson,2018,BZTB-91
2183,4949,Chevrolet,Spark,2019,XTRZ-47
2184,1239,Hyundai,Accent,2015,PR-957
2185,1780,Kia,Sportage,2025,GS-2178
2186,4810,Nissan,Versa,2019,HLJH-30
2187,2417,Nissan,Sentra,2025,JD-0256
2188,4242,Mazda,Mazda3,2012,WCTV-07
2189,2058,Kia,Rio,2022,GRRK-59
2190,3705,Kia,Sportage,2016,HZGK-99
2191,3435,Nissan,Sentra,2013,GTBS-16
2192,252,Toyota,Corolla,2020,HLYW-97
2193,4422,Toyota,Yaris,2013,JWGX-66
2194,3436,Nissan,Versa,2020,WH-2138
2195,4643,Toyota,Yaris,2020,WBPC-20
2196,2544,Kia,Sportage,2016,SK-3768
2197,3962,Suzuki,Swift,2022,HTBK-16
2198,3537,Kia,Rio,2013,TS-8942
2199,2613,Chevrolet,Spark,2015,CGTF-94
2200,868,Toyota,Yaris,2025,VGPD-07
2201,4958,Suzuki,Swift,2022,PBZS-61
2202,1296,Mazda,CX-5,2021,FCKF-65
2203,1352,Hyundai,Tucson,2012,JBVH-21
2204,2830,Mazda,CX-5,2019,BLLB-23
2205,3140,Hyundai,Accent,2013,TSKL-95
2206,1248,Kia,Rio,2025,GK-9046
