claim_id,policy_id,vehicle_id,claim_date,incident_type,claim_amount,claim_status,fraud_flag
10115,950,3109,2025-07-01 21:18:41.000000,VANDALISM,7974.29,APPROVED,False
10116,1269,369,2025-07-11 06:46:49.000000,FIRE,3251.31,IN_REVIEW,False
10117,4156,4193,2025-01-23 20:24:10.000000,COLLISION,22404.07,CLOSED,True
10118,3993,3823,2025-07-15 08:49:43.000000,COLLISION,14386.44,CLOSED,False
10119,1428,3422,2024-07-03 15:56:52.000000,VANDALISM,16683.6,CLOSED,False
10120,138,846,2025-01-31 05:03:00.000000,FIRE,13663.52,REJECTED,False
10121,1711,1616,2024-11-22 07:05:32.000000,VANDALISM,3270.6,CLOSED,False
10122,4220,469,2025-11-18 08:38:02.000000,THEFT,843.69,REJECTED,False
10123,3028,3055,2025-11-23 14:44:43.000000,GLASS_DAMAGE,11383.68,APPROVED,False
10124,3193,2200,2024-09-02 17:08:42.000000,FLOOD,15399.09,CLOSED,False
10125,3868,3735,2025-07-15 15:06:54.000000,GLASS_DAMAGE,2476.41,REJECTED,False
10126,1854,2654,2025-01-08 08:06:32.000000,GLASS_DAMAGE,10762.41,APPROVED,False
10127,2904,2329,2025-01-18 17:41:22.000000,VANDALISM,24646.61,CLOSED,True
10128,117,2659,2025-04-13 05:43:31.000000,THEFT,3107.13,IN_REVIEW,False
10129,2209,719,2025-01-05 01:52:16.000000,GLASS_DAMAGE,12269.91,IN_REVIEW,False
10130,230,3250,2025-01-16 12:27:00.000000,THEFT,24552.77,CLOSED,True
10131,1158,2989,2024-08-08 00:04:52.000000,FLOOD,5638.18,OPEN,False
10132,1338,3593,2026-04-16 14:57:40.000000,THEFT,21489.78,CLOSED,True
10133,3372,384,2024-11-16 16:46:58.000000,FLOOD,2075.28,CLOSED,False
10134,4305,2711,2024-07-25 03:33:07.000000,VANDALISM,20744.09,IN_REVIEW,True
10135,3630,1523,2024-08-27 10:50:19.000000,GLASS_DAMAGE,10951.49,IN_REVIEW,False
10136,1546,1248,2025-11-27 08:29:06.000000,THEFT,7607.3,IN_REVIEW,False
10137,4577,773,2024-11-01 20:07:12.000000,FLOOD,5517.59,REJECTED,False
10138,2498,3213,2025-10-09 18:32:06.000000,COLLISION,11342.19,REJECTED,False
10139,3565,486,2025-10-07 02:52:57.000000,VANDALISM,2350.93,IN_REVIEW,False
10140,2919,204,2025-03-19 22:18:07.000000,VANDALISM,13571.96,OPEN,False
10141,4266,3504,2025-05-21 17:41:04.000000,FIRE,6679.79,OPEN,False
10142,653,3853,2024-07-09 22:29:29.000000,GLASS_DAMAGE,23569.14,APPROVED,True
10143,1976,2110,2025-07-02 05:18:35.000000,VANDALISM,988.12,IN_REVIEW,False
10144,3750,445,2024-12-19 16:36:57.000000,FLOOD,24169.46,APPROVED,True
10145,3152,2037,2024-11-29 12:17:08.000000,FIRE,3433.7,APPROVED,False
10146,111,956,2025-03-24 15:18:40.000000,COLLISION,4863.53,IN_REVIEW,False
10147,87,3107,2024-06-14 16:46:02.000000,THEFT,24637.55,REJECTED,True
10148,2550,1203,2025-03-08 10:35:33.000000,VANDALISM,1354.77,CLOSED,False
10149,889,1080,2024-08-02 10:10:06.000000,FLOOD,19486.47,OPEN,True
10150,4197,1197,2024-12-29 10:33:52.000000,FIRE,10244.92,OPEN,False
10151,1004,1605,2024-08-28 05:53:36.000000,COLLISION,15523.7,IN_REVIEW,False
10152,3447,2361,2025-08-19 14:54:22.000000,FLOOD,10645.18,REJECTED,False
10153,589,3618,2024-09-12 16:54:38.000000,VANDALISM,12844.24,CLOSED,False
10154,1969,3706,2025-06-11 03:09:56.000000,FLOOD,9928.17,REJECTED,False
10155,2937,3995,2024-07-16 23:04:08.000000,COLLISION,23033.33,IN_REVIEW,True
10156,4181,2955,2025-06-28 06:24:53.000000,COLLISION,9958.96,IN_REVIEW,False
10157,1588,2407,2026-04-09 04:19:02.000000,COLLISION,4233.36,APPROVED,False
10158,3977,934,2025-04-13 11:07:15.000000,COLLISION,11798.56,IN_REVIEW,False
10159,1207,3313,2025-11-23 20:33:47.000000,GLASS_DAMAGE,4716.11,REJECTED,False
10160,3657,826,2025-09-14 10:19:01.000000,VANDALISM,17167.45,CLOSED,False
10161,2931,2370,2025-12-14 02:10:49.000000,FIRE,8306.4,CLOSED,False
10162,2026,1070,2026-01-22 01:38:01.000000,VANDALISM,4375.13,CLOSED,False
10163,638,1654,2024-11-06 11:42:33.000000,GLASS_DAMAGE,15577.65,CLOSED,False
10164,4397,637,2026-01-23 02:07:59.000000,FLOOD,11883.35,APPROVED,False
10165,3194,1170,2025-02-01 05:03:47.000000,FIRE,19366.08,OPEN,True
10166,960,2724,2024-09-20 13:19:34.000000,FIRE,17234.77,OPEN,False
10167,2825,174,2026-01-18 18:21:21.000000,THEFT,17995.07,APPROVED,False
10168,1797,2104,2025-06-18 14:42:18.000000,FLOOD,7086.18,CLOSED,False
10169,3398,1710,2024-06-24 11:10:53.000000,GLASS_DAMAGE,6363.71,APPROVED,False
10170,848,1890,2025-05-20 09:42:46.000000,GLASS_DAMAGE,3831.53,OPEN,False
10171,3825,1104,2025-05-14 02:39:49.000000,GLASS_DAMAGE,8428.44,REJECTED,False
10172,162,2229,2024-06-27 19:19:07.000000,COLLISION,13293.83,CLOSED,False
10173,2419,407,2025-05-14 13:09:16.000000,GLASS_DAMAGE,17870.55,APPROVED,False
10174,1190,1267,2024-10-31 05:38:50.000000,FIRE,16799.84,APPROVED,False
10175,2834,2662,2025-07-03 12:40:52.000000,THEFT,24805.62,IN_REVIEW,True
10176,3082,2287,2026-03-18 09:14:52.000000,FIRE,14673.24,REJECTED,False
10177,3628,1370,2025-06-26 16:43:55.000000,VANDALISM,21274.58,OPEN,True
10178,1621,2999,2024-08-11 01:57:18.000000,VANDALISM,6440.94,OPEN,False
10179,3776,1369,2025-12-17 14:36:09.000000,VANDALISM,17099.94,APPROVED,False
10180,1346,51,2026-01-04 19:14:07.000000,VANDALISM,19059.05,CLOSED,True
10181,2959,161,2024-05-27 16:09:52.000000,FLOOD,19835.55,REJECTED,True
10182,1361,2982,2026-01-16 22:55:06.000000,FLOOD,799.53,IN_REVIEW,False
10183,4585,2680,2024-12-26 20:37:25.000000,COLLISION,22250.66,OPEN,True
10184,3701,2789,2025-03-30 15:17:44.000000,VANDALISM,16764.03,CLOSED,False
10185,2834,477,2024-11-05 18:32:07.000000,FLOOD,14738.37,CLOSED,False
10186,2882,1102,2025-05-11 04:07:09.000000,FIRE,11238.29,CLOSED,False
10187,1662,1212,2026-01-08 11:08:05.000000,FLOOD,5850.34,IN_REVIEW,False
10188,68,3303,2025-12-11 06:26:11.000000,GLASS_DAMAGE,892.81,OPEN,False
10189,189,327,2024-09-12 23:43:50.000000,GLASS_DAMAGE,19722.22,IN_REVIEW,True
10190,2107,3348,2025-12-30 16:08:42.000000,COLLISION,12979.42,REJECTED,False
10191,580,4071,2024-10-31 13:46:22.000000,THEFT,6681.19,OPEN,False
10192,3987,4174,2025-09-15 01:38:43.000000,GLASS_DAMAGE,23914.32,CLOSED,True
10193,4278,3076,2024-07-01 18:24:15.000000,FIRE,12613.92,OPEN,False
10194,3730,1492,2024-12-05 15:56:24.000000,GLASS_DAMAGE,16828.42,OPEN,False
10195,4444,1227,2026-01-20 05:42:02.000000,FLOOD,6407.43,REJECTED,False
10196,3063,4073,2025-09-29 04:05:55.000000,THEFT,20958.05,CLOSED,True
10197,879,3099,2026-03-15 22:25:21.000000,GLASS_DAMAGE,6869.08,OPEN,False
10198,3412,3372,2025-06-11 04:00:52.000000,COLLISION,17607.36,CLOSED,False
10199,3589,3949,2026-02-28 21:09:50.000000,THEFT,6823.42,IN_REVIEW,False
10200,1904,709,2025-10-26 00:31:08.000000,VANDALISM,11921.15,CLOSED,False
10201,1473,1461,2026-02-13 08:19:41.000000,FIRE,9161.34,APPROVED,False
10202,1880,1632,2025-11-15 04:29:53.000000,GLASS_DAMAGE,19573.39,APPROVED,True
10203,2412,2842,2025-11-24 02:14:59.000000,COLLISION,7967.85,REJECTED,False
10204,2639,4026,2025-12-20 06:34:42.000000,THEFT,8905.78,APPROVED,False
10205,67,178,2024-09-03 04:03:18.000000,COLLISION,10912.97,OPEN,False
10206,4244,1730,2025-02-07 17:35:57.000000,THEFT,11158.77,IN_REVIEW,False
10207,2662,1989,2024-08-27 13:31:19.000000,FLOOD,3256.55,OPEN,False
10208,2000,966,2024-12-14 05:23:12.000000,FIRE,3273.33,IN_REVIEW,False
10209,1199,404,2025-09-07 18:28:37.000000,THEFT,19472.03,CLOSED,True
10210,4736,66,2025-04-19 06:29:11.000000,COLLISION,9774.59,IN_REVIEW,False
10211,565,619,2025-03-01 03:31:15.000000,COLLISION,18582.91,REJECTED,True
10212,3165,1233,2025-03-01 14:37:36.000000,VANDALISM,2347.66,APPROVED,False
10213,1119,71,2026-01-06 13:11:00.000000,THEFT,16657.96,REJECTED,False
10214,4147,3171,2025-01-25 14:38:26.000000,FLOOD,15002.9,APPROVED,False
10215,1503,228,2025-04-12 12:34:31.000000,THEFT,6035.33,CLOSED,False
10216,4042,100,2025-11-25 05:07:20.000000,VANDALISM,18190.17,OPEN,True
10217,2359,83,2025-05-25 03:24:26.000000,FLOOD,14185.19,OPEN,False
10218,117,1340,2026-02-08 09:51:05.000000,FLOOD,24641.58,APPROVED,True
10219,3547,1053,2025-11-14 03:41:12.000000,VANDALISM,12531.89,APPROVED,False
10220,354,1500,2025-05-29 11:24:29.000000,FIRE,16364.48,OPEN,False
10221,634,3088,2025-02-04 21:15:58.000000,COLLISION,13552.06,OPEN,False
10222,3230,3992,2026-03-22 20:31:38.000000,VANDALISM,15004.67,OPEN,False
10223,253,2800,2024-06-09 02:29:17.000000,VANDALISM,837.55,IN_REVIEW,False
10224,528,1955,2024-07-02 07:01:23.000000,VANDALISM,13804.29,APPROVED,False
10225,3624,1762,2026-03-27 02:06:23.000000,COLLISION,10070.34,CLOSED,False
10226,4004,1719,2025-07-28 17:37:56.000000,FIRE,10844.14,OPEN,False
10227,2218,243,2024-09-16 14:27:48.000000,THEFT,18559.56,APPROVED,True
10228,2187,2204,2026-02-20 16:13:09.000000,FIRE,4238.26,REJECTED,False
10229,4727,3515,2025-10-23 23:42:06.000000,THEFT,13656.46,IN_REVIEW,False
10230,1564,3735,2024-06-13 01:27:37.000000,COLLISION,16154.4,IN_REVIEW,False
10231,2403,2086,2025-05-22 17:50:24.000000,FLOOD,1408.2,CLOSED,False
10232,2808,2253,2025-02-11 03:50:39.000000,GLASS_DAMAGE,21658.76,IN_REVIEW,True
10233,4402,4021,2026-02-19 01:32:00.000000,THEFT,1764.09,REJECTED,False
10234,4266,1091,2024-10-15 21:22:50.000000,VANDALISM,5181.95,REJECTED,False
10235,2041,1789,2024-09-23 11:40:42.000000,FIRE,7176.43,REJECTED,False
10236,4519,1318,2024-08-23 15:17:54.000000,THEFT,14233.1,APPROVED,False
10237,4400,1140,2026-05-11 00:43:01.000000,GLASS_DAMAGE,9535.01,APPROVED,False
10238,4540,67,2025-04-18 07:45:54.000000,FIRE,18365.33,OPEN,True
10239,3388,1075,2024-09-20 15:35:24.000000,THEFT,1503.43,IN_REVIEW,False
10240,3691,2328,2024-12-05 10:18:53.000000,THEFT,6557.61,APPROVED,False
10241,2150,3195,2026-01-13 02:01:55.000000,VANDALISM,17730.22,REJECTED,False
10242,4764,3588,2024-07-01 07:05:14.000000,COLLISION,10437.59,APPROVED,False
10243,2710,2637,2026-01-02 18:43:30.000000,FLOOD,16465.21,REJECTED,False
10244,3681,82,2026-03-12 00:18:07.000000,THEFT,7330.9,REJECTED,False
10245,2049,4125,2025-08-06 09:56:27.000000,COLLISION,18853.92,APPROVED,True
10246,1098,4033,2025-12-19 00:58:23.000000,VANDALISM,279.45,APPROVED,False
10247,928,196,2024-12-13 23:38:56.000000,VANDALISM,15096.51,IN_REVIEW,False
10248,4237,3304,2025-09-22 17:16:04.000000,FLOOD,8414.2,CLOSED,False
10249,3314,2918,2025-06-05 20:03:12.000000,FIRE,4244.24,REJECTED,False
10250,3708,2930,2024-11-13 05:05:24.000000,FLOOD,9750.94,CLOSED,False
10251,351,3130,2025-02-21 00:57:24.000000,GLASS_DAMAGE,889.46,OPEN,False
10252,3978,1201,2025-11-07 01:32:00.000000,GLASS_DAMAGE,4086.88,CLOSED,False
10253,225,322,2025-03-14 19:11:39.000000,THEFT,14523.71,OPEN,False
10254,1788,3503,2025-09-24 12:58:27.000000,VANDALISM,16998.04,OPEN,False
10255,1390,2044,2025-01-17 21:16:39.000000,FLOOD,17576.24,CLOSED,False
10256,3350,2222,2026-02-11 10:18:21.000000,GLASS_DAMAGE,23272.97,REJECTED,True
10257,2370,3482,2024-06-23 11:54:12.000000,FLOOD,5727.58,APPROVED,False
10258,4080,1504,2025-01-28 04:46:27.000000,FIRE,17515.97,APPROVED,False
10259,1950,1062,2025-04-13 13:30:15.000000,FIRE,15819.09,IN_REVIEW,False
10260,3186,1523,2024-06-21 09:20:17.000000,THEFT,19825.57,IN_REVIEW,True
10261,1896,3097,2025-02-18 13:14:31.000000,FIRE,14757.92,CLOSED,False
10262,4593,1534,2024-08-15 02:07:34.000000,THEFT,1972.36,REJECTED,False
10263,1657,1639,2024-05-15 08:33:46.000000,COLLISION,8012.11,CLOSED,False
10264,2970,507,2025-07-23 10:43:00.000000,FIRE,18400.59,REJECTED,True
10265,2837,286,2025-03-07 19:09:30.000000,FIRE,9654.38,CLOSED,False
10266,47,2975,2025-10-06 20:48:51.000000,VANDALISM,11236.32,IN_REVIEW,False
10267,1004,3702,2025-09-27 10:37:26.000000,VANDALISM,4101.3,OPEN,False
10268,1345,220,2024-12-17 15:12:27.000000,FLOOD,6836.41,CLOSED,False
10269,517,3217,2025-03-06 12:01:33.000000,COLLISION,15717.3,OPEN,False
10270,6,1173,2026-03-17 02:11:49.000000,FIRE,14516.89,REJECTED,False
10271,2348,401,2026-05-06 12:46:57.000000,VANDALISM,14265.19,OPEN,False
10272,2405,3733,2024-08-01 18:32:40.000000,VANDALISM,7588.98,APPROVED,False
10273,1093,2196,2024-12-20 11:51:40.000000,GLASS_DAMAGE,17994.1,IN_REVIEW,False
10274,1308,1925,2025-11-27 10:36:45.000000,VANDALISM,8037.33,CLOSED,False
10275,824,3585,2024-11-19 13:19:24.000000,FLOOD,22380.8,REJECTED,True
10276,2985,2648,2025-10-18 00:20:46.000000,VANDALISM,14870.28,IN_REVIEW,False
10277,3399,223,2024-05-28 14:29:53.000000,FLOOD,5334.71,CLOSED,False
10278,4326,4152,2025-04-19 12:29:04.000000,COLLISION,13946.16,CLOSED,False
10279,2157,1409,2025-07-03 10:25:52.000000,GLASS_DAMAGE,15455.45,CLOSED,False
10280,4338,2038,2024-05-21 07:09:08.000000,COLLISION,2725.59,IN_REVIEW,False
10281,4370,3604,2024-11-19 09:03:10.000000,FIRE,20017.77,CLOSED,True
10282,3227,2404,2025-09-27 05:47:09.000000,COLLISION,19358.64,IN_REVIEW,True
10283,2517,3978,2026-03-04 10:18:00.000000,THEFT,16665.97,OPEN,False
10284,2728,2330,2026-02-17 21:59:06.000000,GLASS_DAMAGE,4490.23,IN_REVIEW,False
10285,655,3811,2025-11-16 18:31:39.000000,FLOOD,21613.55,OPEN,True
10286,4012,1986,2025-10-31 08:18:52.000000,FIRE,12783.96,REJECTED,False
10287,2641,2727,2024-09-27 18:28:34.000000,THEFT,18105.14,OPEN,True
10288,2910,3510,2025-10-07 14:31:28.000000,FIRE,5368.22,REJECTED,False
10289,3343,1777,2026-01-24 00:28:13.000000,GLASS_DAMAGE,14635.07,APPROVED,False
10290,3102,1931,2025-01-13 01:22:02.000000,FLOOD,5548.48,OPEN,False
10291,1403,1083,2025-11-09 15:47:31.000000,GLASS_DAMAGE,20058.48,CLOSED,True
10292,4759,2989,2026-03-16 06:22:45.000000,FLOOD,9992.75,OPEN,False
10293,3476,777,2025-07-07 22:01:34.000000,FIRE,9473.53,REJECTED,False
10294,353,2978,2024-10-05 12:53:36.000000,FLOOD,22186.64,IN_REVIEW,True
10295,3867,2312,2025-05-17 21:25:29.000000,FLOOD,21421.19,APPROVED,True
10296,683,108,2025-07-16 10:30:34.000000,GLASS_DAMAGE,21632.31,OPEN,True
10297,194,375,2026-04-07 08:28:08.000000,VANDALISM,10197.35,OPEN,False
10298,2552,4027,2026-03-18 11:57:21.000000,VANDALISM,6693.43,IN_REVIEW,False
10299,152,1027,2025-04-07 04:24:55.000000,GLASS_DAMAGE,15858.38,IN_REVIEW,False
10300,2558,1454,2025-10-04 03:00:42.000000,FLOOD,11701.92,CLOSED,False
10301,1047,1231,2024-05-13 19:43:00.000000,GLASS_DAMAGE,18153.52,APPROVED,True
10302,4130,3951,2026-05-05 22:40:35.000000,VANDALISM,8617.43,CLOSED,False
10303,2136,632,2025-02-27 06:01:41.000000,VANDALISM,20222.79,CLOSED,True
10304,3611,675,2025-01-07 02:22:07.000000,FLOOD,23002.92,IN_REVIEW,True
10305,3302,606,2025-08-15 23:11:17.000000,COLLISION,18818.49,OPEN,True
10306,1683,3009,2024-09-10 14:18:35.000000,FLOOD,1512.92,REJECTED,False
10307,2895,2233,2026-04-23 20:00:44.000000,GLASS_DAMAGE,4971.22,APPROVED,False
10308,4323,86,2025-09-03 01:16:02.000000,VANDALISM,11021.71,REJECTED,False
10309,2986,1237,2025-07-16 22:18:37.000000,GLASS_DAMAGE,16695.01,OPEN,False
10310,3443,568,2025-12-30 04:59:16.000000,THEFT,2198.82,OPEN,False
10311,2980,4144,2025-11-10 00:42:47.000000,THEFT,3263.32,IN_REVIEW,False
10312,551,2597,2024-05-31 06:41:24.000000,FLOOD,4431.06,CLOSED,False
10313,1395,2459,2025-10-18 06:16:49.000000,VANDALISM,23685.67,APPROVED,True
10314,4794,2864,2024-08-30 00:14:45.000000,FLOOD,3675.41,OPEN,False
10315,2883,3617,2026-03-04 13:56:39.000000,FLOOD,10559.99,IN_REVIEW,False
10316,1762,2721,2025-01-21 18:00:36.000000,FIRE,1179.99,IN_REVIEW,False
10317,553,2050,2025-04-10 05:53:47.000000,THEFT,11579.17,APPROVED,False
10318,2510,859,2024-11-13 21:39:48.000000,COLLISION,19819.82,OPEN,True
10319,4051,2132,2024-08-07 03:29:25.000000,GLASS_DAMAGE,24294.26,CLOSED,True
10320,2589,3967,2025-12-29 08:23:11.000000,COLLISION,727.02,CLOSED,False
10321,4110,1622,2025-04-14 04:17:32.000000,GLASS_DAMAGE,7900.25,APPROVED,False
10322,4115,403,2025-03-08 15:45:43.000000,COLLISION,23991.16,IN_REVIEW,True
10323,3072,3739,2025-06-10 23:11:03.000000,FLOOD,6034.57,CLOSED,False
10324,524,530,2024-05-26 16:19:30.000000,COLLISION,3185.1,IN_REVIEW,False
10325,1930,1068,2026-02-21 11:17:53.000000,GLASS_DAMAGE,254.98,CLOSED,False
10326,3670,3744,2024-10-06 12:13:02.000000,GLASS_DAMAGE,19926.46,CLOSED,True
10327,3235,3247,2025-11-17 14:15:44.000000,FIRE,3869.79,APPROVED,False
10328,3899,325,2024-05-13 18:17:58.000000,THEFT,10158.55,OPEN,False
10329,893,2327,2025-06-10 01:20:29.000000,GLASS_DAMAGE,13266.64,REJECTED,False
10330,1344,3743,2025-06-20 15:53:16.000000,GLASS_DAMAGE,7147.06,OPEN,False
10331,4539,2967,2025-03-27 06:46:27.000000,VANDALISM,13458.82,IN_REVIEW,False
10332,3694,3471,2025-11-04 06:55:11.000000,FIRE,4739.3,CLOSED,False
10333,2213,2027,2026-03-22 01:08:40.000000,GLASS_DAMAGE,8863.97,CLOSED,False
10334,1775,2794,2026-03-18 00:20:25.000000,FIRE,4578.03,REJECTED,False
10335,932,1248,2026-05-07 06:08:21.000000,FLOOD,4260.26,REJECTED,False
10336,449,2118,2026-04-08 20:35:08.000000,FLOOD,13038.82,REJECTED,False
10337,1095,4160,2024-12-22 22:52:55.000000,THEFT,16472.19,APPROVED,False
10338,1595,1746,2025-07-21 07:58:35.000000,COLLISION,20957.65,IN_REVIEW,True
10339,2278,3119,2024-12-25 06:52:02.000000,COLLISION,12507.21,REJECTED,False
10340,1869,2695,2025-11-21 18:28:56.000000,VANDALISM,17882.65,IN_REVIEW,False
10341,789,2792,2025-11-22 14:49:14.000000,THEFT,23567.63,CLOSED,True
10342,2450,2308,2025-03-19 07:00:34.000000,GLASS_DAMAGE,22409.5,REJECTED,True
10343,3998,742,2026-03-09 23:39:45.000000,FLOOD,13624.46,REJECTED,False
10344,2537,1109,2025-07-23 09:20:39.000000,THEFT,8746.03,IN_REVIEW,False
10345,1567,257,2025-11-02 18:26:47.000000,GLASS_DAMAGE,6074.89,IN_REVIEW,False
10346,4040,1387,2024-06-16 06:33:07.000000,THEFT,17052.31,REJECTED,False
10347,2920,3650,2024-08-04 17:53:11.000000,THEFT,18980.33,OPEN,True
10348,4421,984,2024-09-25 11:44:24.000000,VANDALISM,6922.29,CLOSED,False
10349,1128,2719,2024-10-21 06:18:07.000000,GLASS_DAMAGE,5076.26,IN_REVIEW,False
10350,3799,985,2026-02-20 12:28:33.000000,GLASS_DAMAGE,3695.66,APPROVED,False
10351,2026,3886,2024-05-29 10:47:28.000000,THEFT,10288.51,OPEN,False
10352,1145,2940,2026-01-07 15:46:00.000000,THEFT,16819.41,REJECTED,False
10353,3874,2730,2025-10-05 08:55:16.000000,THEFT,8819.12,IN_REVIEW,False
10354,3921,427,2026-01-11 17:22:48.000000,COLLISION,8363.46,OPEN,False
10355,1586,1040,2024-07-18 11:13:47.000000,VANDALISM,3779.94,REJECTED,False
10356,1695,1670,2025-12-03 03:17:48.000000,FIRE,19827.35,REJECTED,True
10357,1795,2332,2024-05-21 17:43:15.000000,COLLISION,1370.35,IN_REVIEW,False
10358,54,3281,2025-08-02 12:46:13.000000,COLLISION,14482.6,OPEN,False
10359,3918,2904,2026-04-01 05:34:02.000000,COLLISION,17656.46,OPEN,False
10360,2438,3418,2025-09-14 01:27:07.000000,THEFT,11544.17,APPROVED,False
10361,4018,3725,2025-03-11 13:15:02.000000,FLOOD,16198.46,IN_REVIEW,False
10362,3721,227,2024-07-27 03:11:03.000000,GLASS_DAMAGE,15453.68,IN_REVIEW,False
10363,4018,1805,2025-09-27 00:32:55.000000,VANDALISM,13917.52,OPEN,False
10364,3631,707,2026-04-17 13:03:36.000000,GLASS_DAMAGE,1093.79,IN_REVIEW,False
10365,3622,1550,2024-11-07 11:12:40.000000,THEFT,20577.47,IN_REVIEW,True
10366,2163,2051,2026-04-18 03:03:13.000000,GLASS_DAMAGE,18107.96,IN_REVIEW,True
10367,1765,685,2024-10-30 04:57:32.000000,GLASS_DAMAGE,22763.07,APPROVED,True
10368,1405,923,2024-10-24 02:56:18.000000,GLASS_DAMAGE,20493.94,OPEN,True
10369,1455,3038,2025-09-24 09:12:19.000000,GLASS_DAMAGE,22573.68,CLOSED,True
10370,4488,3618,2024-10-29 20:38:17.000000,COLLISION,7248.37,APPROVED,False
10371,793,3538,2025-09-05 17:03:31.000000,GLASS_DAMAGE,13991.22,APPROVED,False
10372,3260,2394,2025-07-19 03:15:42.000000,FLOOD,12527.15,IN_REVIEW,False
10373,1307,862,2025-12-06 14:32:32.000000,THEFT,5995.71,IN_REVIEW,False
10374,175,4010,2024-08-26 20:23:30.000000,FIRE,21916.38,REJECTED,True
10375,4631,1553,2024-11-27 04:35:31.000000,FLOOD,8306.07,APPROVED,False
10376,2715,4008,2026-01-31 06:33:51.000000,GLASS_DAMAGE,6340.59,REJECTED,False
10377,2349,2449,2025-06-03 18:22:24.000000,FIRE,21413.84,CLOSED,True
10378,3106,3493,2024-08-14 22:12:19.000000,GLASS_DAMAGE,17006.14,CLOSED,False
10379,379,3452,2024-11-02 16:17:30.000000,COLLISION,24290.21,OPEN,True
10380,2777,3199,2024-05-14 06:03:22.000000,GLASS_DAMAGE,12978.42,APPROVED,False
10381,706,1922,2026-03-10 05:30:29.000000,COLLISION,21200.08,IN_REVIEW,True
10382,4355,1367,2025-06-14 10:23:02.000000,FIRE,8207.63,IN_REVIEW,False
10383,4186,3938,2024-12-30 02:40:50.000000,GLASS_DAMAGE,14498.25,REJECTED,False
10384,638,1111,2024-12-30 17:27:12.000000,FIRE,11217.82,REJECTED,False
10385,2248,1735,2025-06-18 03:32:43.000000,VANDALISM,23295.99,APPROVED,True
10386,1432,2953,2025-05-29 11:10:46.000000,COLLISION,21498.85,APPROVED,True
10387,1450,3871,2025-03-08 21:53:00.000000,FIRE,10766.74,REJECTED,False
10388,3357,3588,2025-08-29 21:21:28.000000,FLOOD,5476.58,OPEN,False
10389,3431,3324,2024-08-31 12:50:47.000000,FLOOD,22955.43,REJECTED,True
10390,1793,3409,2026-03-18 06:06:27.000000,FIRE,2870.0,APPROVED,False
10391,34,3439,2024-10-29 09:12:43.000000,FIRE,14815.67,APPROVED,False
10392,327,492,2024-10-06 23:23:09.000000,VANDALISM,4063.64,IN_REVIEW,False
10393,3021,3039,2025-01-15 22:03:59.000000,FIRE,7436.12,CLOSED,False
10394,271,3184,2025-04-29 07:36:56.000000,COLLISION,24681.38,IN_REVIEW,True
10395,3685,3225,2025-08-18 20:49:20.000000,VANDALISM,13316.93,CLOSED,False
10396,1233,494,2025-05-23 02:00:48.000000,FLOOD,11724.62,CLOSED,False
10397,4649,3907,2025-12-15 12:00:46.000000,GLASS_DAMAGE,24554.03,APPROVED,True
10398,2325,387,2025-06-10 00:26:10.000000,GLASS_DAMAGE,1843.95,REJECTED,False
10399,149,2727,2025-04-30 16:29:30.000000,GLASS_DAMAGE,10933.03,CLOSED,False
10400,1384,255,2024-11-03 18:39:30.000000,FIRE,17726.2,REJECTED,False
10401,2841,901,2025-08-11 11:05:58.000000,THEFT,19857.25,CLOSED,True
10402,3579,3465,2024-05-19 14:16:24.000000,GLASS_DAMAGE,3087.9,REJECTED,False
10403,645,2016,2024-10-12 14:26:26.000000,FLOOD,12239.05,OPEN,False
10404,2037,4172,2025-08-28 21:47:58.000000,VANDALISM,17850.74,APPROVED,False
10405,3682,1251,2025-06-08 09:59:26.000000,VANDALISM,16450.22,APPROVED,False
10406,3039,1636,2024-09-01 08:34:41.000000,THEFT,21700.32,REJECTED,True
10407,4218,275,2025-08-09 05:53:42.000000,COLLISION,14720.65,IN_REVIEW,False
10408,4315,1392,2026-02-02 01:23:33.000000,FIRE,10307.71,IN_REVIEW,False
10409,674,2210,2026-03-09 09:28:27.000000,THEFT,11437.67,APPROVED,False
10410,1552,1367,2025-05-14 12:51:53.000000,GLASS_DAMAGE,10733.13,OPEN,False
10411,4788,3588,2024-06-05 07:18:41.000000,FIRE,20879.18,REJECTED,True
10412,2347,2381,2026-04-18 21:33:51.000000,FLOOD,9475.74,IN_REVIEW,False
10413,2633,3303,2026-01-19 17:44:22.000000,COLLISION,11731.51,REJECTED,False
10414,1604,1637,2026-02-23 23:04:21.000000,THEFT,13440.42,REJECTED,False
10415,3431,374,2025-08-17 15:29:44.000000,THEFT,21506.83,APPROVED,True
10416,3012,4078,2025-11-03 01:42:22.000000,COLLISION,3230.71,APPROVED,False
10417,3115,1146,2026-04-02 23:24:19.000000,GLASS_DAMAGE,5150.93,IN_REVIEW,False
10418,3022,2612,2026-03-01 19:14:17.000000,VANDALISM,4418.22,OPEN,False
10419,878,384,2025-09-12 14:40:40.000000,FLOOD,17340.52,OPEN,False
10420,3765,3855,2025-05-18 10:45:27.000000,VANDALISM,9196.5,IN_REVIEW,False
10421,1894,3855,2025-05-21 06:59:19.000000,THEFT,6144.22,IN_REVIEW,False
10422,2078,2235,2026-03-13 09:55:32.000000,FLOOD,22272.23,OPEN,True
10423,4288,531,2025-12-23 11:01:32.000000,FIRE,1071.1,REJECTED,False
